0.65
0.77
0.65
0.77
0.69
0.93
1.17
0.81
0.69
0.81
0.65
0.77
0.65
0.81
0.65
0.81
0.69
0.81
0.65
0.65
0.61
0.61
0.65
0.65
0.61
0.61
0.65
0.61
0.65
0.61
0.65
0.61
0.69
0.77
1.21
0.69
0.65
0.65
0.65
0.81
0.69
0.81
0.65
0.81
0.65
1.13
0.93
0.81
0.69
0.65
0.65
0.65
0.61
0.65
0.65
0.65
0.65
0.65
0.61
0.61
0.65
0.65
0.61
0.61
0.65
0.61
0.65
0.61
0.65
0.61
0.61
0.61
0.61
0.61
0.61
0.61
0.61
0.61
0.61
0.61
0.61
0.61
0.65
0.61
0.61
0.61
0.65
0.61
0.61
0.65
0.61
0.69
0.85
0.77
0.81
0.69
0.77
0.77
0.77
0.69
0.97
1.0899999999999999
0.81
0.69
0.85
0.69
0.81
0.65
0.73
0.65
0.81
0.65
0.77
0.69
0.81
0.69
0.81
0.69
0.81
0.65
0.81
0.65
1.13
0.93
0.81
0.69
0.85
0.69
0.77
0.69
0.77
0.65
0.73
0.65
1.05
1.05
0.81
0.69
0.77
0.65
0.81
0.65
0.81
0.65
0.77
0.65
0.69
0.81
0.69
0.81
1.17
0.89
0.69
0.85
0.65
0.81
0.69
0.69
0.69
0.65
0.69
0.69
1.17
0.85
1.0899999999999999
0.93
1.05
0.93
0.73
0.97
1.01
0.97
0.97
0.65
0.65
1.21
0.77
0.69
0.65
0.65
0.69
0.69
0.69
0.69
0.89
1.01
0.65
0.65
0.65
0.77
0.69
0.81
0.65
0.77
1.17
0.85
0.69
0.69
0.69
0.73
0.65
0.69
0.65
0.69
1.01
0.97
0.69
0.65
0.69
0.65
0.69
0.69
0.65
0.69
0.69
0.69
0.89
1.05
0.65
0.65
1.13
1.05
1.01
1.17
0.73
1.17
0.65
0.69
0.65
0.69
0.65
0.69
0.69
0.77
0.69
0.65
0.65
0.65
0.69
1.01
0.69
0.69
0.69
1.05
0.65
0.65
0.69
0.69
1.25
0.69
0.61
0.61
0.61
0.61
0.61
0.61
0.61
0.65
0.61
0.61
0.61
0.65
0.61
0.61
0.65
0.61
0.61
0.65
0.61
0.61
0.65
0.65
0.61
0.65
0.61
0.61
0.65
0.65
0.65
0.65
0.61
0.61
0.65
0.61
0.61
0.65
0.73
0.65
0.65
0.61
0.61
0.61
0.65
0.61
0.65
0.65
0.65
0.61
0.61
0.65
0.65
0.61
0.61
0.65
0.65
0.65
0.61
0.61
0.65
0.65
0.61
0.61
0.65
0.65
0.65
0.65
0.61
0.61
0.65
0.61
0.61
0.65
0.65
0.65
0.65
0.69
1.01
0.97
0.65
0.65
0.65
0.69
0.69
0.65
0.69
0.65
0.69
0.73
1.13
1.01
1.17
0.73
1.17
0.85
1.0899999999999999
0.93
1.05
0.93
0.73
0.97
1.01
0.97
0.97
0.65
0.65
1.21
0.77
0.69
0.65
0.65
0.69
0.69
0.69
0.69
1.25
1.05
1.21
0.69
0.69
0.65
1.13
1.13
1.25
1.13
1.05
1.01
0.69
0.69
0.69
0.69
1.05
0.89
0.65
0.69
0.69
0.65
0.69
0.65
0.65
0.65
0.69
0.69
1.01
0.97
0.65
0.73
0.69
0.65
0.65
0.65
0.69
0.65
0.69
1.17
0.77
0.65
0.65
0.69
0.65
0.65
0.65
0.65
0.65
0.69
0.69
1.17
0.73
0.69
0.65
0.69
0.69
0.65
0.65
0.69
0.69
0.89
1.17
0.65
0.77
0.69
0.81
0.69
0.77
0.69
0.81
0.61
0.61
0.61
0.61
0.61
0.61
0.65
0.61
0.93
0.81
0.73
0.93
0.69
0.81
0.69
0.77
0.69
0.81
0.69
0.81
1.17
0.89
0.69
0.85
0.65
0.81
0.65
0.77
0.65
0.77
0.69
0.93
1.17
0.81
0.69
0.81
0.65
0.77
0.65
0.81
0.65
0.81
0.69
0.81
1.13
0.93
0.69
0.85
0.69
0.81
0.69
0.85
0.65
0.81
0.69
0.81
1.05
1.01
0.65
0.77
0.65
0.73
0.69
0.73
0.65
0.65
0.77
1.0899999999999999
0.97
0.69
0.77
0.69
0.81
0.65
0.77
0.69
0.81
0.65
0.81
1.01
1.05
0.61
0.61
0.61
1.13
0.85
0.65
0.69
0.69
0.65
0.69
0.65
0.69
0.69
0.65
0.69
1.17
0.77
0.77
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.69
0.73
1.05
0.89
0.69
0.65
0.69
0.69
0.69
0.69
0.69
0.65
0.69
0.69
0.97
1.01
0.69
0.69
0.65
0.69
0.69
0.69
0.65
0.69
0.65
0.69
1.01
0.97
0.69
0.65
0.69
0.65
0.69
0.69
0.65
0.69
0.69
0.69
0.89
0.69
1.01
0.65
0.65
0.69
0.69
1.25
0.69
0.65
0.69
0.65
0.69
0.65
1.21
0.97
1.21
1.17
1.21
1.21
1.05
1.21
1.21
1.21
1.25
0.65
0.65
0.69
0.69
0.69
0.73
0.73
0.85
1.17
0.69
0.65
0.65
0.69
0.69
0.65
0.69
1.21
1.21
1.21
1.25
0.65
0.65
0.69
0.69
0.69
0.73
0.73
0.85
0.69
0.65
0.69
0.65
0.69
1.13
0.81
0.65
0.69
0.65
0.65
0.69
0.65
0.69
0.65
0.69
0.69
0.77
1.21
0.69
0.65
0.65
0.65
0.69
0.65
0.65
0.65
0.69
0.65
0.69
1.17
0.77
0.65
0.65
0.69
0.65
0.65
0.65
0.65
0.65
0.69
0.69
1.17
0.73
0.69
0.65
0.69
0.69
0.65
0.65
0.69
0.69
0.65
0.77
1.13
0.69
0.69
0.69
0.69
0.65
0.69
0.69
0.65
0.65
0.65
0.69
1.01
0.97
0.65
0.65
0.65
0.69
0.69
0.65
0.69
0.65
0.69
0.73
1.13
1.01
0.69
0.69
0.65
0.65
0.69
0.69
0.65
0.69
0.65
0.69
0.85
1.0899999999999999
0.69
0.65
0.69
0.69
0.69
0.65
0.65
0.65
0.65
0.65
0.85
1.0899999999999999
0.65
0.65
0.65
0.65
0.61
0.65
0.65
0.69
0.65
0.69
0.77
1.25
0.69
0.65
0.69
1.21
1.21
1.25
0.65
0.65
0.69
0.69
0.69
0.73
0.73
0.85
1.17
0.69
0.65
0.65
0.69
0.69
0.65
0.69
0.65
0.69
0.69
0.73
1.17
0.69
0.69
0.69
0.69
0.73
0.89
1.25
0.65
0.81
0.65
0.81
0.65
0.81
0.65
1.37
1.25
1.17
0.77
0.69
0.81
1.17
0.81
0.69
0.81
0.65
0.77
0.65
0.65
0.65
0.65
0.65
0.65
0.65
0.81
1.21
0.77
0.77
0.69
0.65
0.77
0.77
0.65
0.69
1.13
0.93
0.69
0.85
0.69
0.81
0.69
0.85
0.65
0.81
0.73
0.73
0.69
0.69
1.13
0.93
0.81
0.73
0.93
0.69
0.81
0.69
0.77
0.69
0.81
0.69
0.81
1.17
0.89
0.69
0.85
0.65
0.81
0.65
0.77
0.65
0.77
0.69
0.93
1.17
0.81
0.69
0.81
0.65
0.77
0.65
0.81
0.65
0.81
0.69
0.81
1.13
0.93
0.69
0.85
0.69
0.81
0.69
0.85
0.65
0.81
0.69
0.81
1.05
1.01
0.65
0.77
0.65
0.73
0.69
0.73
0.65
0.69
0.77
0.77
1.25
0.73
0.77
0.69
0.85
0.77
0.81
0.69
0.77
0.77
0.77
0.69
0.97
1.0899999999999999
0.81
0.69
0.85
0.69
0.81
0.65
1.0899999999999999
1.05
0.81
0.69
0.81
0.65
0.81
0.65
0.81
0.65
0.81
0.69
0.93
1.0899999999999999
0.81
0.69
0.77
0.65
0.73
0.69
0.77
0.97
0.65
0.65
1.21
0.77
0.69
0.65
0.65
0.69
0.69
0.69
0.69
0.89
1.01
0.65
0.65
0.69
0.69
1.25
0.69
0.65
0.65
0.81
0.65
0.77
0.69
0.81
0.69
1.25
0.85
0.81
0.65
0.77
0.65
0.81
0.69
0.69
0.73
0.73
0.65
1.17
0.97
0.69
0.73
0.69
0.77
0.65
0.77
0.69
0.81
0.65
0.77
1.17
0.85
0.69
0.81
0.73
0.81
0.65
0.81
0.69
0.77
0.65
0.77
1.0899999999999999
0.97
